Sex	Year of birth	Mean height (cm)	Mean height lower 95% uncertainty interval (cm)	Mean height upper 95% uncertainty interval (cm)
Women	1976	156.18	155.48	156.88
Women	1976	155.43	154.81	156.05
Women	1976	152.70	151.67	153.73
Women	1976	161.97	161.20	162.78
Women	1976	159.63	157.03	162.19
Women	1976	153.70	152.19	155.24
Women	1976	160.12	157.65	162.63
Women	1976	156.14	155.17	157.09
Women	1976	154.77	154.26	155.27
Women	1976	158.05	156.78	159.34
Women	1976	162.69	161.63	163.77
Women	1976	158.15	157.29	159.05
Women	1976	164.65	160.14	169.31
Women	1976	158.39	157.29	159.46
Women	1976	155.87	155.09	156.68
Women	1976	154.20	152.96	155.43
Women	1976	160.89	160.12	161.68
Women	1976	156.77	155.92	157.60
Women	1976	151.32	150.66	151.96
Women	1976	168.98	168.13	169.86
Women	1976	164.79	164.22	165.36
Women	1976	154.43	153.55	155.29
Women	1976	160.81	160.08	161.55
Women	1976	158.84	158.13	159.57
Women	1976	164.01	162.36	165.59
Women	1976	157.69	152.71	162.80
Women	1976	166.62	165.98	167.26
Women	1976	159.30	158.30	160.30
Women	1976	157.28	155.71	158.82
Women	1976	155.20	154.42	155.96
Women	1976	157.95	156.45	159.47
Women	1976	155.68	153.27	158.11
Women	1976	156.45	155.07	157.85
Women	1976	158.90	154.02	163.79
Women	1976	152.13	151.68	152.60
Women	1976	149.35	148.63	150.08
Women	1976	164.02	163.34	164.70
Women	1976	162.00	161.00	163.01
Women	1976	159.30	157.53	161.08
Women	1976	159.60	158.52	160.71
Women	1976	162.72	160.69	164.70
Women	1976	164.13	163.70	164.55
Women	1976	157.28	156.50	158.05
Women	1976	161.04	158.51	163.59
Women	1976	163.33	161.40	165.25
Women	1976	160.85	156.27	165.37
Women	1976	162.27	161.48	163.05
Women	1976	160.02	158.89	161.17
Women	1976	156.49	155.70	157.30
Women	1976	163.38	162.48	164.29
Women	1976	166.73	165.90	167.57
Women	1976	161.94	161.11	162.78
Women	1976	158.07	157.10	158.99
Women	1976	159.46	158.59	160.33
Women	1976	166.47	165.70	167.25
Women	1976	165.42	163.20	167.58
Women	1976	156.30	154.68	157.97
Women	1976	157.42	152.85	162.07
Women	1976	159.43	158.83	160.05
Women	1976	160.49	160.03	160.95
Women	1976	162.40	161.71	163.11
Women	1976	153.47	152.01	154.91
Women	1976	157.43	153.08	161.80
Women	1976	160.80	156.13	165.40
Women	1976	159.82	158.73	160.95
Women	1976	166.61	165.73	167.46
Women	1976	164.33	163.00	165.66
Women	1976	158.65	154.19	163.14
Women	1976	159.06	158.31	159.81
Women	1976	158.88	157.79	159.98
Women	1976	156.84	156.17	157.51
Women	1976	155.20	154.52	155.86
Women	1976	151.82	150.76	152.90
Women	1976	159.62	158.71	160.55
Women	1976	163.24	161.63	164.91
Women	1976	166.67	165.61	167.70
Women	1976	161.26	159.50	163.06
Women	1976	159.44	158.57	160.33
Women	1976	158.88	158.38	159.38
Women	1976	162.63	161.12	164.16
Women	1976	159.52	156.68	162.31
Women	1976	158.73	158.02	159.43
Women	1976	165.35	160.49	170.34
Women	1976	158.67	154.16	163.14
Women	1976	163.76	163.46	164.05
Women	1976	163.95	163.53	164.38
Women	1976	161.04	159.56	162.48
Women	1976	159.22	158.30	160.12
Women	1976	159.52	158.13	160.88
Women	1976	156.93	155.53	158.37
Women	1976	153.33	152.76	153.89
Women	1976	154.97	153.84	156.11
Women	1976	158.28	157.60	158.96
Women	1976	160.04	159.25	160.82
Men	1977	165.34	160.13	170.52
Men	1977	174.12	172.60	175.60
Men	1977	172.30	170.87	173.71
Men	1977	175.83	174.49	177.18
Men	1977	175.26	170.19	180.26
Men	1977	169.90	164.68	175.23
Men	1977	172.44	167.45	177.44
Men	1977	173.53	171.79	175.19
Men	1977	172.53	170.91	174.15
Men	1977	178.72	178.17	179.30
Men	1977	177.87	176.31	179.38
Men	1977	171.92	170.63	173.20
Men	1977	172.47	167.56	177.44
Men	1977	168.87	166.94	170.78
Men	1977	164.09	163.12	165.04
Men	1977	175.74	174.01	177.47
Men	1977	177.83	172.69	183.04
Men	1977	179.50	178.74	180.27
Men	1977	168.68	166.53	170.86
Men	1977	170.49	169.13	171.85
Men	1977	172.43	167.64	177.34
Men	1977	164.18	162.78	165.61
Men	1977	166.41	163.96	168.91
Men	1977	181.03	179.48	182.60
Men	1977	173.08	171.92	174.23
Men	1977	171.72	171.08	172.37
Men	1977	164.06	159.20	168.96
Men	1977	178.03	173.06	183.01
Men	1977	171.45	169.90	173.01
Men	1977	168.71	163.83	173.60
Men	1977	174.38	172.68	176.07
Men	1977	162.71	161.14	164.27
Men	1977	171.15	169.77	172.57
Men	1977	177.20	176.32	178.09
Men	1977	169.30	166.67	171.87
Men	1977	173.00	170.44	175.58
Men	1977	170.78	169.84	171.71
Men	1977	169.41	169.02	169.79
Men	1977	170.79	168.89	172.68
Men	1977	168.85	168.04	169.67
Men	1977	167.04	165.45	168.58
Men	1977	170.31	168.57	172.10
Men	1977	175.38	173.56	177.18
Men	1977	169.10	167.34	170.85
Men	1977	169.82	168.64	170.97
Men	1977	179.45	178.25	180.65
Men	1977	171.30	170.02	172.58
Men	1977	174.40	171.39	177.36
Men	1977	179.88	178.93	180.81
Men	1977	180.89	180.19	181.58
Men	1977	168.66	163.80	173.50
Men	1977	175.45	173.66	177.24
Men	1977	171.33	169.83	172.79
Men	1977	169.60	166.99	172.27
Men	1977	166.14	164.73	167.53
Men	1977	170.37	169.61	171.13
Men	1977	169.03	166.34	171.77
Men	1977	169.94	164.80	175.26
Men	1977	169.78	168.62	170.95
Men	1977	180.76	180.20	181.32
Men	1977	168.71	167.38	170.05
Men	1977	174.78	173.85	175.72
Men	1977	179.73	179.24	180.21
Men	1977	178.16	177.13	179.22
Men	1977	176.41	174.86	177.94
Men	1977	170.76	168.16	173.39
Men	1977	168.11	166.26	169.97
Men	1977	175.28	173.74	176.83
Men	1977	179.37	178.73	179.99
Men	1977	170.51	169.46	171.51
Men	1977	177.13	176.02	178.24
Men	1977	173.11	171.53	174.69
Men	1977	176.15	174.38	177.99
Men	1977	163.77	161.73	165.82
Men	1977	170.58	168.22	173.02
Men	1977	170.56	165.74	175.35
Men	1977	170.05	168.44	171.59
Men	1977	172.36	167.45	177.32
Men	1977	167.17	164.48	169.89
Men	1977	177.05	175.41	178.75
Men	1977	181.33	179.44	183.17
Men	1977	165.03	164.55	165.52
Men	1977	162.93	162.21	163.66
Men	1977	172.69	172.23	173.18
Men	1977	171.37	166.54	176.11
Men	1977	177.88	176.96	178.82
Men	1977	176.11	175.07	177.13
Men	1977	176.59	175.86	177.34
Men	1977	174.67	173.53	175.76
Men	1977	171.45	171.16	171.74
Men	1977	172.22	171.18	173.26
Men	1977	171.86	166.81	176.77
Men	1977	172.01	168.82	175.19
Men	1977	170.00	168.68	171.35
Men	1977	172.57	171.74	173.38
Men	1977	171.19	169.61	172.83
Men	1977	160.38	158.97	161.82
Men	1977	180.14	178.44	181.87
Men	1977	174.88	173.32	176.42
Men	1977	168.07	166.93	169.22
Men	1977	165.88	164.67	167.09
Men	1977	174.13	172.54	175.70
Men	1977	178.73	177.57	179.93
Men	1977	178.03	176.38	179.76
Men	1977	178.12	173.11	183.04
Men	1977	164.79	162.13	167.35
Men	1977	165.08	163.55	166.61
Men	1977	167.07	166.45	167.71
Men	1977	164.92	163.40	166.39
Men	1977	173.33	170.78	175.86
Men	1977	172.10	169.44	174.82
Men	1977	165.28	163.64	166.93
Men	1977	168.16	165.56	170.80
Men	1977	170.42	169.41	171.44
Men	1977	167.67	167.10	168.25
Men	1977	169.42	168.12	170.65
Men	1977	174.58	173.00	176.19
Men	1977	168.85	167.93	169.76
Men	1977	178.08	173.05	183.05
Men	1977	171.32	166.49	176.12
Men	1977	166.68	164.94	168.43
Men	1977	164.30	163.10	165.49
Men	1977	170.17	168.74	171.61
Men	1977	168.76	167.85	169.72
Men	1977	162.48	161.39	163.56
Men	1977	182.51	181.59	183.42
Men	1977	177.81	177.21	178.41
Men	1977	167.02	164.24	169.72
Men	1977	171.24	169.57	172.89
Men	1977	168.40	167.14	169.65
Men	1977	175.44	173.80	177.06
Men	1977	169.79	164.51	175.31
Men	1977	180.04	179.37	180.69
Men	1977	172.97	171.90	174.06
Men	1977	169.22	167.60	170.71
Men	1977	167.48	166.37	168.58
Men	1977	168.45	166.81	170.07
Men	1977	168.59	166.16	170.99
Men	1977	164.53	163.05	166.00
Men	1977	171.93	166.64	177.04
Men	1977	165.08	164.15	166.00
Men	1977	162.65	161.27	163.98
Men	1977	176.87	176.35	177.40
Men	1977	172.30	171.90	172.70
Men	1977	171.94	169.12	174.77
Men	1977	171.32	170.15	172.47
Men	1977	175.30	173.20	177.38
Men	1977	176.44	175.99	176.90
Men	1977	166.46	165.39	167.58
Men	1977	170.21	167.63	172.82
Men	1977	172.39	170.77	174.06
Men	1977	172.49	167.44	177.28
Men	1977	173.73	172.91	174.55
Men	1977	170.64	169.47	171.84
Men	1977	168.89	168.08	169.69
Men	1977	175.43	173.89	176.96
Men	1977	180.53	179.74	181.31
Men	1977	174.65	173.75	175.58
Men	1977	167.38	166.24	168.48
Men	1977	172.04	171.12	173.00
Men	1977	179.32	178.52	180.11
Men	1977	179.14	176.79	181.43
Men	1977	167.10	165.48	168.68
Men	1977	168.66	163.77	173.62
Men	1977	169.27	168.62	169.91
Men	1977	173.45	172.98	173.92
Men	1977	175.34	174.61	176.07
Men	1977	164.70	163.17	166.22
Men	1977	168.68	163.64	173.52
Men	1977	172.46	167.51	177.41
Men	1977	170.45	169.26	171.57
Men	1977	180.03	179.69	180.38
Men	1977	177.42	176.77	178.06
Men	1977	171.37	166.62	176.23
Men	1977	171.37	170.57	172.16
Men	1977	171.95	166.94	176.89
Men	1977	167.34	166.13	168.53
Men	1977	166.41	165.71	167.09
Men	1977	161.01	159.54	162.52
Men	1977	170.45	168.94	172.02
Men	1977	174.84	173.25	176.44
Men	1977	177.66	176.59	178.73
Men	1977	173.77	171.64	175.95
Men	1977	173.26	172.31	174.21
Men	1977	173.37	172.78	173.96
Men	1977	172.64	171.07	174.18
Men	1977	170.22	167.33	173.02
Men	1977	168.77	167.85	169.68
Men	1977	177.84	172.80	183.05
Men	1977	171.37	166.49	176.22
Men	1977	177.50	177.20	177.80
Men	1977	177.54	177.08	178.00
Men	1977	173.26	171.62	174.83
Men	1977	170.76	169.66	171.87
Men	1977	168.84	167.53	170.21
Men	1977	170.88	169.38	172.36
Men	1977	163.21	162.62	163.79
Men	1977	163.96	162.39	165.58
Men	1977	169.22	166.66	171.84
Men	1977	171.27	169.85	172.67
Women	1977	156.09	154.58	157.62
Women	1977	162.01	160.56	163.49
Women	1977	159.60	158.21	161.01
Women	1977	164.64	163.34	165.94
Women	1977	162.23	157.45	167.09
Women	1977	158.81	153.99	163.55
Women	1977	160.83	156.24	165.42
Women	1977	159.58	158.41	160.67
Women	1977	158.45	157.52	159.36
Women	1977	164.98	164.42	165.51
Women	1977	165.31	163.72	166.94
Women	1977	158.88	157.71	160.06
Women	1977	160.84	156.17	165.35
Women	1977	157.19	155.42	158.95
Women	1977	151.21	150.61	151.82
Women	1977	164.39	162.82	166.01
Women	1977	165.41	160.65	170.23
Women	1977	165.31	164.60	166.04
Women	1977	156.71	154.73	158.60
Women	1977	159.31	158.60	160.00
Women	1977	160.84	156.09	165.38
Women	1977	153.84	152.47	155.25
Women	1977	152.44	151.70	153.21
Women	1977	167.32	165.69	168.89
Women	1977	162.47	161.37	163.60
Women	1977	158.85	158.30	159.38
Women	1977	153.27	148.64	157.91
Women	1977	164.63	160.07	169.31
Women	1977	162.09	161.39	162.79
Women	1977	156.11	154.62	157.65
Women	1977	162.34	160.59	164.07
Women	1977	153.17	152.45	153.90
Women	1977	160.74	160.01	161.46
Women	1977	163.29	162.40	164.17
Women	1977	159.30	157.88	160.68
Women	1977	162.60	161.52	163.65
Women	1977	157.76	156.83	158.65
Women	1977	158.36	157.99	158.75
Women	1977	157.57	155.68	159.47
Women	1977	155.77	155.16	156.39
Women	1977	156.19	155.26	157.08
Women	1977	158.85	158.04	159.66
Women	1977	164.33	162.60	166.06
Women	1977	155.99	154.54	157.45
Women	1977	159.95	159.21	160.69
Women	1977	165.86	164.58	167.12
Women	1977	159.34	158.11	160.58
Women	1977	161.69	158.77	164.63
Women	1977	167.30	166.40	168.23
Women	1977	167.80	166.84	168.79
Women	1977	157.43	152.87	161.96
Women	1977	164.07	162.39	165.65
Women	1977	157.96	157.04	158.88
Women	1977	157.59	156.69	158.49
Women	1977	153.20	151.84	154.51
Women	1977	158.57	158.09	159.06
Women	1977	153.50	152.47	154.54
Women	1977	158.83	153.90	163.81
Women	1977	157.80	156.65	158.91
Women	1977	167.51	166.97	168.05
Women	1977	156.68	155.85	157.51
Women	1977	162.71	161.77	163.67
Women	1977	166.23	165.76	166.70
Women	1977	164.39	163.40	165.38
Women	1977	164.76	163.23	166.24
Women	1977	159.91	158.88	160.90
Women	1977	162.11	160.95	163.23
Women	1977	163.41	161.90	164.93
Women	1977	166.27	165.66	166.87
Women	1977	159.30	158.67	159.93
Women	1977	163.64	162.57	164.72
Women	1977	160.64	159.16	162.16
Women	1977	164.55	162.94	166.19
Women	1977	149.07	148.22	149.95
Women	1977	159.58	158.73	160.41
Women	1977	159.23	157.74	160.67
Women	1977	158.27	156.78	159.77
Women	1977	159.30	158.48	160.09
Women	1977	153.32	152.44	154.15
Women	1977	163.48	161.99	165.00
Women	1977	167.49	165.74	169.23
Women	1977	152.40	151.94	152.87
Women	1977	151.58	150.85	152.29
Women	1977	158.44	158.00	158.88
Women	1977	158.67	154.15	163.30
Women	1977	164.04	163.17	164.89
Women	1977	161.82	160.80	162.88
Women	1977	162.84	162.13	163.55
Women	1977	163.41	162.41	164.39
Women	1977	158.52	158.24	158.81
Women	1977	158.83	158.23	159.42
Women	1977	160.20	159.03	161.35
Women	1977	159.82	159.10	160.55
Women	1977	158.81	157.45	160.14
Women	1977	159.55	158.75	160.38
Women	1977	159.51	158.59	160.41
Women	1977	151.68	150.63	152.73
Women	1977	168.14	166.54	169.75
Women	1977	160.99	159.46	162.51
Women	1977	157.84	156.90	158.75
Women	1977	157.37	156.41	158.29
Women	1977	161.09	159.56	162.71
Women	1977	165.87	164.76	166.97
Women	1977	165.27	163.71	166.87
Women	1977	160.67	159.07	162.28
Women	1977	153.69	152.83	154.54
Women	1977	156.08	155.38	156.78
Women	1977	155.46	154.84	156.07
Women	1977	152.80	151.75	153.82
Women	1977	161.89	161.11	162.69
Women	1977	159.71	157.03	162.31
Women	1977	153.60	152.07	155.14
Women	1977	160.01	157.51	162.54
Women	1977	156.19	155.20	157.16
Women	1977	154.84	154.33	155.33
Women	1977	157.97	156.70	159.24
Women	1977	162.71	161.67	163.80
Women	1977	158.18	157.31	159.07
Women	1977	164.68	160.13	169.35
Women	1977	158.37	157.27	159.45
Women	1977	155.77	154.98	156.59
Women	1977	154.20	152.97	155.43
Women	1977	160.80	160.03	161.59
Women	1977	156.66	155.80	157.50
Women	1977	151.28	150.63	151.92
Women	1977	168.98	168.12	169.87
Women	1977	164.79	164.22	165.37
Women	1977	154.41	153.54	155.27
Women	1977	160.69	159.97	161.44
Women	1977	158.73	158.01	159.47
Women	1977	164.07	162.42	165.66
Women	1977	157.75	152.71	162.86
Women	1977	166.58	165.92	167.24
Women	1977	159.28	158.27	160.29
Women	1977	157.29	155.72	158.81
Women	1977	155.13	154.34	155.88
Women	1977	157.89	156.37	159.42
Women	1977	155.66	153.25	158.10
Women	1977	156.40	155.01	157.81
Women	1977	158.95	154.07	163.79
Women	1977	152.16	151.70	152.62
Women	1977	149.33	148.60	150.08
Women	1977	164.08	163.38	164.76
Women	1977	162.07	161.06	163.09
Women	1977	159.31	157.51	161.11
Women	1977	159.61	158.52	160.72
Women	1977	162.74	160.72	164.71
Women	1977	164.17	163.75	164.61
Women	1977	157.14	156.36	157.93
Women	1977	160.96	158.41	163.53
Women	1977	163.29	161.33	165.24
Women	1977	160.85	156.24	165.37
Women	1977	162.29	161.49	163.07
Women	1977	159.98	158.85	161.13
Women	1977	156.47	155.68	157.28
Women	1977	163.33	162.44	164.24
Women	1977	166.80	165.96	167.64
Women	1977	161.94	161.10	162.80
Women	1977	158.00	157.03	158.93
Women	1977	159.52	158.63	160.40
Women	1977	166.53	165.76	167.32
Women	1977	165.47	163.30	167.55
Women	1977	156.24	154.63	157.92
Women	1977	157.35	152.75	162.03
Women	1977	159.38	158.78	159.99
Women	1977	160.60	160.15	161.06
Women	1977	162.47	161.78	163.18
Women	1977	153.51	152.05	154.96
Women	1977	157.35	152.98	161.72
Women	1977	160.80	156.14	165.44
Women	1977	159.78	158.68	160.91
Women	1977	166.57	165.67	167.44
Women	1977	164.30	162.94	165.66
Women	1977	158.66	154.16	163.17
Women	1977	159.18	158.42	159.93
Women	1977	158.82	157.73	159.91
Women	1977	156.79	156.12	157.45
Women	1977	155.29	154.61	155.96
Women	1977	151.78	150.71	152.86
Women	1977	159.56	158.65	160.49
Women	1977	163.23	161.59	164.93
Women	1977	166.64	165.58	167.67
Women	1977	161.23	159.43	163.08
Women	1977	159.49	158.61	160.38
Women	1977	158.95	158.45	159.45
Women	1977	162.61	161.10	164.14
Women	1977	159.47	156.57	162.29
Women	1977	158.62	157.91	159.33
Women	1977	165.40	160.49	170.38
Women	1977	158.68	154.14	163.15
Women	1977	163.77	163.48	164.07
Women	1977	163.93	163.50	164.36
Women	1977	161.09	159.60	162.56
Women	1977	159.17	158.26	160.07
Women	1977	159.48	158.09	160.85
Women	1977	156.94	155.53	158.40
Women	1977	153.31	152.74	153.87
Women	1977	154.94	153.81	156.08
Women	1977	158.15	157.47	158.82
Women	1977	159.96	159.16	160.73
Men	1978	165.36	160.11	170.56
Men	1978	174.12	172.62	175.60
Men	1978	172.25	170.77	173.72
Men	1978	175.88	174.49	177.28
Men	1978	175.34	170.24	180.38
Men	1978	169.86	164.64	175.24
Men	1978	172.46	167.41	177.46
Men	1978	173.60	171.85	175.28
Men	1978	172.56	170.93	174.17
Men	1978	178.79	178.22	179.36
Men	1978	177.86	176.31	179.38
Men	1978	171.86	170.56	173.16
Men	1978	172.49	167.54	177.46
Men	1978	168.88	166.91	170.81
Men	1978	164.09	163.11	165.05
Men	1978	175.76	173.99	177.51
Men	1978	177.86	172.70	183.08
Men	1978	179.63	178.85	180.40
Men	1978	168.68	166.49	170.87
Men	1978	170.40	169.03	171.78
Men	1978	172.45	167.61	177.36
Men	1978	164.24	162.84	165.67
Men	1978	166.45	164.05	168.90
Men	1978	181.07	179.51	182.63
Men	1978	173.08	171.93	174.25
Men	1978	171.83	171.20	172.48
Men	1978	164.12	159.24	169.02
Men	1978	178.08	173.12	183.02
Men	1978	171.44	169.88	172.99
Men	1978	168.69	163.77	173.59
Men	1978	174.42	172.68	176.13
Men	1978	162.75	161.18	164.34
Men	1978	171.08	169.70	172.50
Men	1978	177.28	176.39	178.18
Men	1978	169.25	166.62	171.81
Men	1978	172.96	170.41	175.55
Men	1978	170.87	169.92	171.80
Men	1978	169.54	169.15	169.92
Men	1978	170.96	168.99	172.92
Men	1978	168.91	168.10	169.73
Men	1978	167.07	165.48	168.63
Men	1978	170.24	168.50	172.05
Men	1978	175.38	173.52	177.22
Men	1978	169.11	167.29	170.92
Men	1978	169.75	168.56	170.91
Men	1978	179.54	178.35	180.73
Men	1978	171.32	170.05	172.60
Men	1978	174.47	171.50	177.38
Men	1978	179.92	178.94	180.89
Men	1978	180.93	180.22	181.63
Men	1978	168.64	163.74	173.48
Men	1978	175.50	173.67	177.33
Men	1978	171.40	169.90	172.88
Men	1978	169.55	166.94	172.22
Men	1978	166.20	164.80	167.60
Men	1978	170.28	169.52	171.04
Men	1978	169.09	166.37	171.86
Men	1978	169.89	164.74	175.25
Men	1978	169.79	168.62	170.97
Men	1978	180.77	180.22	181.32
Men	1978	168.67	167.34	170.01
Men	1978	174.77	173.83	175.71
Men	1978	179.75	179.24	180.25
Men	1978	178.28	177.22	179.38
Men	1978	176.49	174.95	178.03
Men	1978	170.71	168.11	173.33
Men	1978	168.06	166.19	169.97
Men	1978	175.28	173.75	176.82
Men	1978	179.41	178.76	180.05
Men	1978	170.52	169.47	171.51
Men	1978	177.20	176.10	178.28
Men	1978	173.24	171.64	174.82
Men	1978	176.20	174.41	178.06
Men	1978	163.76	161.69	165.84
Men	1978	170.52	168.16	172.98
Men	1978	170.52	165.67	175.27
Men	1978	170.06	168.44	171.60
Men	1978	172.38	167.46	177.36
Men	1978	167.15	164.42	169.92
Men	1978	177.09	175.37	178.88
Men	1978	181.30	179.34	183.22
Men	1978	165.06	164.58	165.54
Men	1978	162.99	162.27	163.72
Men	1978	172.81	172.35	173.29
Men	1978	171.39	166.56	176.16
Men	1978	177.97	177.04	178.91
Men	1978	176.19	175.11	177.23
Men	1978	176.70	175.92	177.50
Men	1978	174.69	173.54	175.77
Men	1978	171.46	171.16	171.76
Men	1978	172.24	171.19	173.28
Men	1978	171.87	166.84	176.84
Men	1978	171.97	168.76	175.20
Men	1978	169.99	168.67	171.37
Men	1978	172.61	171.78	173.41
Men	1978	171.24	169.64	172.89
Men	1978	160.40	158.97	161.84
Men	1978	180.21	178.49	181.97
Men	1978	174.93	173.39	176.50
Men	1978	168.04	166.89	169.19
Men	1978	165.86	164.64	167.07
Men	1978	174.17	172.57	175.77
Men	1978	178.75	177.54	180.00
Men	1978	178.05	176.38	179.80
Men	1978	178.17	173.13	183.11
Men	1978	164.70	162.04	167.28
Men	1978	165.01	163.46	166.56
Men	1978	167.13	166.52	167.77
Men	1978	165.06	163.54	166.54
Men	1978	173.31	170.74	175.86
Men	1978	172.20	169.49	174.99
Men	1978	165.19	163.52	166.85
Men	1978	168.01	165.41	170.67
Men	1978	170.51	169.48	171.55
Men	1978	167.75	167.18	168.32
Men	1978	169.41	168.11	170.66
Men	1978	174.63	173.05	176.23
Men	1978	168.92	167.99	169.82
Men	1978	178.13	173.06	183.14
Men	1978	171.35	166.49	176.13
Men	1978	166.66	164.88	168.46
Men	1978	164.33	163.12	165.53
Men	1978	170.09	168.65	171.56
Men	1978	168.74	167.81	169.71
Men	1978	162.50	161.41	163.58
Men	1978	182.53	181.60	183.46
Men	1978	177.84	177.25	178.44
Men	1978	167.02	164.21	169.75
Men	1978	171.15	169.46	172.80
Men	1978	168.36	167.10	169.62
Men	1978	175.49	173.85	177.13
Men	1978	169.92	164.64	175.47
Men	1978	180.04	179.33	180.72
Men	1978	172.99	171.91	174.12
Men	1978	169.29	167.67	170.81
Men	1978	167.47	166.35	168.58
Men	1978	168.44	166.79	170.07
Men	1978	168.61	166.17	170.99
Men	1978	164.52	163.03	166.01
Men	1978	172.00	166.70	177.15
Men	1978	165.11	164.18	166.04
Men	1978	162.69	161.32	164.01
Men	1978	176.93	176.40	177.46
Men	1978	172.38	171.97	172.79
Men	1978	171.96	169.07	174.87
Men	1978	171.34	170.18	172.51
Men	1978	175.31	173.23	177.38
Men	1978	176.44	175.98	176.91
Men	1978	166.37	165.31	167.49
Men	1978	170.18	167.57	172.81
Men	1978	172.37	170.77	174.06
Men	1978	172.51	167.42	177.34
Men	1978	173.80	172.97	174.64
Men	1978	170.58	169.40	171.79
Men	1978	168.90	168.10	169.72
Men	1978	175.42	173.87	176.95
Men	1978	180.59	179.79	181.36
Men	1978	174.71	173.79	175.65
Men	1978	167.32	166.18	168.43
Men	1978	172.13	171.17	173.10
Men	1978	179.36	178.56	180.17
Men	1978	179.20	176.92	181.42
Men	1978	167.01	165.38	168.59
Men	1978	168.64	163.71	173.63
Men	1978	169.22	168.58	169.86
Men	1978	173.59	173.11	174.06
Men	1978	175.45	174.72	176.19
Men	1978	164.76	163.23	166.28
Men	1978	168.66	163.61	173.52
Men	1978	172.48	167.50	177.43
Men	1978	170.42	169.25	171.54
Men	1978	180.03	179.66	180.39
Men	1978	177.48	176.84	178.10
Men	1978	171.40	166.62	176.27
Men	1978	171.55	170.74	172.34
Men	1978	171.97	166.94	176.93
Men	1978	167.28	166.07	168.48
Men	1978	166.55	165.85	167.23
Men	1978	160.98	159.50	162.50
Men	1978	170.43	168.93	172.01
Men	1978	174.90	173.30	176.51
Men	1978	177.65	176.57	178.73
Men	1978	173.77	171.58	176.01
Men	1978	173.36	172.41	174.33
Men	1978	173.48	172.87	174.08
Men	1978	172.66	171.09	174.19
Men	1978	170.22	167.31	173.05
Men	1978	168.68	167.78	169.59
